DATE,ACCOUNT_HASH,CAMPAIGN_HASH,SPEND,REACH,IMPRESSIONS,CLICKS
2020-12-12,734f7dc8d90b933d2226947a4d2d4b03,11a6934cf87e1d8dc3215429a6fb1b4d,610.78,10905,18147,164
2020-12-12,734f7dc8d90b933d2226947a4d2d4b03,cdcfb3e87f9fc6c09a92926aa1169872,183.85,17940,18814,279
2020-12-12,63ba432c92f2d30f3dbe4c1abbd33daa,a158544f70a3e314d87018aac4592674,1231.73,43189,54954,751
2020-12-12,63ba432c92f2d30f3dbe4c1abbd33daa,c316ec10b2c496952dab64a240be3d46,300.61,4390,5850,39
2020-12-12,60aad8f459fccbf5d3b4c36e37be8e1b,76154be2e51b3609bbf2d7d636097499,308.61,32797,45362,276
2020-12-12,5faa6adbf5e0d5cc4a68825ceda4ef9b,541ca0670df0bd0631cd94772dc9e065,334.86,13292,16780,133
2020-12-12,5faa6adbf5e0d5cc4a68825ceda4ef9b,a148579cc6b5bf2cccd124ade328fda0,1730.19,25829,38230,317
2020-12-12,5faa6adbf5e0d5cc4a68825ceda4ef9b,d09d0e0ee527ea33cac76d08ef7173fe,897.29,121000,165622,1081
2020-12-12,5faa6adbf5e0d5cc4a68825ceda4ef9b,836afbf30bfea433ce3f1b3b182a1fb5,828.07,80286,116710,713
2020-12-12,5faa6adbf5e0d5cc4a68825ceda4ef9b,3e7d7743b54396119e19c541fa1ada83,205.39,4214,8159,64
2020-12-12,5faa6adbf5e0d5cc4a68825ceda4ef9b,a366597c6c06605785b0235b37c997a8,2010.19,219115,238604,1787
2020-12-12,5c5daebd8e7db59fcd2c7973302c4228,042cb4625e93234bab0efd06802d2f2e,112.26,9454,12117,87
2020-12-12,5c5daebd8e7db59fcd2c7973302c4228,ae7331b3f80fe230f4a5715a7c3808b5,250.46,15385,22056,124
2020-12-12,5a5d08ab120fff08ee41045f93f4c0f5,5e5d9fb48e391f62a5e71a6000e8fe48,46.92,2627,2968,124
2020-12-12,5a5d08ab120fff08ee41045f93f4c0f5,2090c17e7f2d2481d96dded22b694fb1,57.41,4583,5437,213
2020-12-12,5a5d08ab120fff08ee41045f93f4c0f5,ed8c5a79b6cd4ccf235f4673b2164fde,712.13,97858,111004,2607
2020-12-12,5a5d08ab120fff08ee41045f93f4c0f5,3e167af097d4a33bb032bfe16de869c4,345.86,20532,24272,935
2020-12-12,5a5d08ab120fff08ee41045f93f4c0f5,6a490f0620d57527948b9382b69e4d9a,244.64,36713,39760,1348
2020-12-12,5a5d08ab120fff08ee41045f93f4c0f5,,,,,
2020-12-12,5a5d08ab120fff08ee41045f93f4c0f5,2fe8e30f9b87312be439a3f7dcb6b1d2,56.63,3081,3548,151
2020-12-12,490a708edb0e63f10ff4ff31e83b3b00,,,,,
2020-12-12,490a708edb0e63f10ff4ff31e83b3b00,0f4c3caaf60827cd69b6412a7f7446e5,411.65,24530,28223,106
2020-12-12,48f764fcc65b53b41df0bcfa1aec8e07,a1bdc69d19a2c1f5746f973a64db4a22,2694.98,156463,200607,1122
2020-12-12,48f764fcc65b53b41df0bcfa1aec8e07,e9ab8f3d7d313d3930d96e52fa1b2337,4382.16,290488,356830,1951
2020-12-12,43ec05f2e9b02b9d422063d9cbf0d207,0bb209700c158fb6187fd27eb44e63eb,1867.45,19680,26277,193
2020-12-12,42406cd0b7c63018249b905611a3c35c,fb788bb26a0a647e4ddd2cd86da4d2ba,1436.28,62278,79211,716
2020-12-12,37dbb6fa4dd2d857e2e32da8de2adc7d,a5db61045d5f088a50831737a0005681,320.9,15242,22881,154
2020-12-12,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,183b64363e0536d19439e3c6adebc5a2,1720.25,41260,46468,1032
2020-12-12,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,4b86a1de11b6a70901559308e27176e6,1211.31,36074,42637,769
2020-12-12,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,3d698a2cb96aef9f1a9695113dafdcae,2483.27,69984,84684,1311
2020-12-12,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,d89927f8027c701186650fe245595f77,875.42,27309,31568,570
2020-12-12,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,8e8bd9d3abc81e2fab941e814c69a62a,1706.75,41659,50646,587
2020-12-12,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,a30026df25175b832b97d306ad834302,1703.52,48186,56830,971
2020-12-12,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,06fab48b135e5edf437f725e6af11452,2500.11,71756,84838,1037
2020-12-12,2d79c93c0971e38f34b19d08c4bd804c,9019b97b05dc9b95cb37b73b289a899a,1147.63,37882,42743,223
2020-12-12,2d79c93c0971e38f34b19d08c4bd804c,004a6c1bc85beb5eb05f774fa2cb80c2,598.02,20193,22402,92
2020-12-12,2d79c93c0971e38f34b19d08c4bd804c,05a862693b9d2fb5d858adddbef3db97,1928.99,47718,56397,306
2020-12-12,2d79c93c0971e38f34b19d08c4bd804c,d13b1277023446c359271c08377fc07c,2107.92,56421,66679,593
2020-12-12,2d79c93c0971e38f34b19d08c4bd804c,c79260e666ecfe1834f6bfb8841b9b17,1247.23,41286,48928,294
2020-12-12,2d79c93c0971e38f34b19d08c4bd804c,0b26032bb93c6e3c3ca4a82f82ba99c4,1159.8,30710,39254,733
2020-12-12,2d79c93c0971e38f34b19d08c4bd804c,71d6068bcf43ad340531c0356b5a6fab,1401.06,23232,26392,310
2020-12-12,2d79c93c0971e38f34b19d08c4bd804c,ab19ce733bfece17da042bf89829f572,0.53,34,35,1
2020-12-12,1f0434f8699070dfc7887009731e0faa,80899bf293e62c938ebb526f751a9582,126.26,2737,3583,30
2020-12-12,1f0434f8699070dfc7887009731e0faa,b1091159a4db1b4b5792f5cfca8073a3,256.5,8189,9626,144
2020-12-12,16ea25f8c0c144495e236fe6444a9409,e6e1c3de86253451439dcba84112a0d9,1138.57,379174,394517,586
2020-12-12,16ea25f8c0c144495e236fe6444a9409,aafc45996fc4375c08a779843866f6da,1168.8,21517,23659,174
2020-12-12,16ea25f8c0c144495e236fe6444a9409,02b1dedeacee5d1263fc307d7f88e18f,1115.02,172196,180342,1481
2020-12-12,16ea25f8c0c144495e236fe6444a9409,140836e755d20822556f255c8932cec4,693.97,51062,56080,1236
2020-12-12,16ea25f8c0c144495e236fe6444a9409,,,,,
2020-12-12,16ea25f8c0c144495e236fe6444a9409,73bc15cbd56521b93d3c895c4c7edb38,350.32,23880,29863,543
2020-12-12,0af6b040e30196e535ada8c2be23f78e,4d093ce7b22f3c2fd4cba6c8cee316cc,993.35,26576,33449,138
2020-12-12,0af6b040e30196e535ada8c2be23f78e,078a87c5c4da7fa244f2e4b1e8580d01,50.83,198,440,13
2020-12-12,0af6b040e30196e535ada8c2be23f78e,318fa7fe7b9cd36b2f821bfbf444aa37,2045.69,89571,108968,498
2020-12-12,0af6b040e30196e535ada8c2be23f78e,3d4dc4b661c5a4069f0efa3515dd1ff3,1181.88,48121,71178,330
2020-12-12,04b40576ae916f6c7d694801166999aa,1841b5f4c61ad788188529df4f9528bb,478.23,45835,64078,484
2020-12-13,ffb7e75a73d4524c69f8d04e064e4e27,09499ec0a8d8c3d25583d1004dc6c0df,101.32,3192,4958,19
2020-12-13,fc3019cdbf6bfc977081a5e29f69fcf4,20b0c4c2bff26f162f0e015e5bec045d,835.66,75312,87778,434
2020-12-13,f19a63e00478b4a08165b0f49fb8a0e8,e5aa15237b823249825662285fccbecf,3641.39,413495,443270,6363
2020-12-13,effdb49b77a5223b06a7bacbfa917233,1cf4d30725368f220a91f62ebf351fa6,218.92,1448,3541,12
2020-12-13,effdb49b77a5223b06a7bacbfa917233,51b0c958f5e67e7762f435f2318b21cd,1410.13,59459,106831,335
2020-12-13,eec982671b5814ab5298bcf341e62dbb,659045fbaedd416a1aa9583a1d1c0c24,122.19,10639,11905,124
2020-12-13,ebee34d5d2f51e24362ed55e0d624fea,b9634880f14fb7bd615f03ab018dd131,12035.57,1812988,3310153,5998
2020-12-13,e93303b8544e29849a7a39d4719e5971,a8ba6c9bdd95c9a96ee3b83e0a26f5c3,1954.86,268878,313633,2123
2020-12-13,e93303b8544e29849a7a39d4719e5971,9a2547381d4d01be51cad7431a6e0647,1950.02,213425,248007,2293
2020-12-13,e07d4f3b9e785bbabbb96bc808051c0c,e9f20e157b06d43326933f0292cb71e5,5631.51,1168144,1283178,4394
2020-12-13,e07d4f3b9e785bbabbb96bc808051c0c,2c78c7ee3d01471b241803c06af5e400,160.25,23497,23757,90
2020-12-13,dd6b8d186fbd61fd7ec56cf3941d1287,bced447bbdf2af4f0d86b611ef93fe35,1858.38,98581,144528,957
2020-12-13,dd6b8d186fbd61fd7ec56cf3941d1287,0ebe1ed222cb646c4f82f22249183a98,1952.84,215613,319773,1622
2020-12-13,dc01e41f4fba77f35293d754f21396fc,c246076ba086ab6839e3bb1fbc25229e,4050.4,205389,268609,12686
2020-12-13,bf7bcea42063d4bb4a2525c12d5b3bba,877a348314eb5c648e3a6f1daa528794,2062.34,261536,323559,5793
2020-12-13,bf7bcea42063d4bb4a2525c12d5b3bba,0d6d579ea60e1bbe04a9416b9dd0a760,446.94,3871,11705,314
2020-12-13,b592e66f4b28a7edf0ca50da293a13f1,09c2841308096d143e8019ed5d629428,1136.01,57924,68788,588
2020-12-13,b592e66f4b28a7edf0ca50da293a13f1,d2eb0b26d09ff4547353a10090521d36,288.49,10864,16485,122
2020-12-13,b0195a96945462180bd3bbcb9e7ffc1d,905810e86e2325533cf309f6c5393726,6898.88,478481,566096,2779
2020-12-13,b0195a96945462180bd3bbcb9e7ffc1d,fb1f8073cb762ef7663f0730e7674aac,914.64,14031,29306,251
2020-12-13,a72022f6e8ea4a2363e5d75b88f086f0,9a8d8beebec32432b4d2cfd3ab868db1,383.79,8221,12241,140
2020-12-13,a1a64cb86b42bb1f58fc25d61b9c81b4,e9dd6a8530c4ca37a500f581c278da2a,5322.85,1376717,1474924,5115
2020-12-13,9ff14a3f6e63aa71b50973eaca69647d,72a13cc88217b82866227086bfe1950b,172.08,141372,145290,189
2020-12-13,9ff14a3f6e63aa71b50973eaca69647d,705a6075c6e22b1ee4c68da818daa231,411.91,36900,39942,3550
2020-12-13,9f5201cfc23aee4fb76dd5744e9d6c60,491ff2f8a90a1ef51413e7ee80780695,7705.68,656511,802664,12089
2020-12-13,9b0340fb7e70682300a34d7b18b98297,8ff0ecb5c1994160ccddb7223c7f31b8,1100.11,126536,144155,1052
2020-12-13,94ecb21e5ebeb0c3dc93d38061375366,8c691be95ade519e2bcb296dc935e248,4936.05,449343,672417,4269
2020-12-13,8ed66c6bec9928dd9467d5abd1455393,,,,,
2020-12-13,7c7f7d568e4e262b1e09ee1431032e0b,335e7bb2100b82e9e69598b306fac7ea,1066.06,63448,65167,484
2020-12-13,7c7f7d568e4e262b1e09ee1431032e0b,c1098d23e8e0209ac5d6b184524f0008,1118.63,80661,93292,761
2020-12-13,7c7f7d568e4e262b1e09ee1431032e0b,5ce9ba4113822b5ed0caa6b069edd12b,475.07,173573,175644,239
2020-12-13,7c370ec7787ec771b34c3c989703eea0,457808846519f5bb239ef0647ac90873,17831.97,2667160,3623339,13157
2020-12-13,7c370ec7787ec771b34c3c989703eea0,a941d08287802e216043de7c3a251ac0,2776.48,444463,542504,2978
2020-12-13,734f7dc8d90b933d2226947a4d2d4b03,2be52cb1fd79d0ebd6404fab257c5686,36.63,823,1219,15
2020-12-13,734f7dc8d90b933d2226947a4d2d4b03,11a6934cf87e1d8dc3215429a6fb1b4d,608.12,12511,19971,223
2020-12-13,734f7dc8d90b933d2226947a4d2d4b03,cdcfb3e87f9fc6c09a92926aa1169872,179.42,19650,19931,265
2020-12-13,63ba432c92f2d30f3dbe4c1abbd33daa,a158544f70a3e314d87018aac4592674,1333.89,40702,50790,935
2020-12-13,63ba432c92f2d30f3dbe4c1abbd33daa,c316ec10b2c496952dab64a240be3d46,304.89,4908,6496,45
2020-12-13,60aad8f459fccbf5d3b4c36e37be8e1b,76154be2e51b3609bbf2d7d636097499,312.32,34912,50334,310
2020-12-13,5faa6adbf5e0d5cc4a68825ceda4ef9b,836afbf30bfea433ce3f1b3b182a1fb5,861.3,82608,118233,710
2020-12-13,5faa6adbf5e0d5cc4a68825ceda4ef9b,d09d0e0ee527ea33cac76d08ef7173fe,949.04,134560,181955,1225
2020-12-13,5faa6adbf5e0d5cc4a68825ceda4ef9b,a148579cc6b5bf2cccd124ade328fda0,1354.8,20299,27896,190
2020-12-13,5faa6adbf5e0d5cc4a68825ceda4ef9b,8898872a916aeb21ec1bbd82dff546a7,978.59,14929,19257,157
2020-12-13,5faa6adbf5e0d5cc4a68825ceda4ef9b,3e7d7743b54396119e19c541fa1ada83,192.22,4413,8776,63
2020-12-13,5faa6adbf5e0d5cc4a68825ceda4ef9b,a366597c6c06605785b0235b37c997a8,2121.32,234865,259296,2074
2020-12-13,5faa6adbf5e0d5cc4a68825ceda4ef9b,541ca0670df0bd0631cd94772dc9e065,193.36,10436,11786,93
2020-12-13,5c5daebd8e7db59fcd2c7973302c4228,ae7331b3f80fe230f4a5715a7c3808b5,248.42,17418,24480,132
2020-12-13,5c5daebd8e7db59fcd2c7973302c4228,042cb4625e93234bab0efd06802d2f2e,112.08,10715,13771,109
2020-12-13,5a5d08ab120fff08ee41045f93f4c0f5,2fe8e30f9b87312be439a3f7dcb6b1d2,57.21,3179,3559,172
2020-12-13,5a5d08ab120fff08ee41045f93f4c0f5,6a490f0620d57527948b9382b69e4d9a,243.24,37781,41087,1361
2020-12-13,5a5d08ab120fff08ee41045f93f4c0f5,3e167af097d4a33bb032bfe16de869c4,351.54,22694,27666,1043
2020-12-13,5a5d08ab120fff08ee41045f93f4c0f5,2090c17e7f2d2481d96dded22b694fb1,57.4,4103,4842,135
2020-12-13,5a5d08ab120fff08ee41045f93f4c0f5,5e5d9fb48e391f62a5e71a6000e8fe48,47.53,2156,2518,75
2020-12-13,5a5d08ab120fff08ee41045f93f4c0f5,ed8c5a79b6cd4ccf235f4673b2164fde,708.59,104992,122103,2705
2020-12-13,5a5d08ab120fff08ee41045f93f4c0f5,,,,,
2020-12-13,490a708edb0e63f10ff4ff31e83b3b00,,,,,
2020-12-13,490a708edb0e63f10ff4ff31e83b3b00,0f4c3caaf60827cd69b6412a7f7446e5,474.51,25207,29429,87
2020-12-13,48f764fcc65b53b41df0bcfa1aec8e07,a1bdc69d19a2c1f5746f973a64db4a22,2502.35,131958,178684,975
2020-12-13,48f764fcc65b53b41df0bcfa1aec8e07,e9ab8f3d7d313d3930d96e52fa1b2337,4049.54,286698,361580,1645
2020-12-13,43ec05f2e9b02b9d422063d9cbf0d207,0bb209700c158fb6187fd27eb44e63eb,1950.91,24320,32064,220
2020-12-13,42406cd0b7c63018249b905611a3c35c,fb788bb26a0a647e4ddd2cd86da4d2ba,1387.16,67477,81703,683
2020-12-13,37dbb6fa4dd2d857e2e32da8de2adc7d,a5db61045d5f088a50831737a0005681,327.85,19580,28754,212
2020-12-13,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,183b64363e0536d19439e3c6adebc5a2,1647.25,45177,48890,1153
2020-12-13,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,d89927f8027c701186650fe245595f77,849.3,32234,36841,550
2020-12-13,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,8e8bd9d3abc81e2fab941e814c69a62a,1642.41,48989,57266,736
2020-12-13,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,3d698a2cb96aef9f1a9695113dafdcae,2280.23,87911,99510,1303
2020-12-13,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,06fab48b135e5edf437f725e6af11452,2294.09,96576,107857,1199
2020-12-13,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,4b86a1de11b6a70901559308e27176e6,1167.26,43053,48660,881
2020-12-13,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,a30026df25175b832b97d306ad834302,1597.99,57464,63759,1034
2020-12-13,2d79c93c0971e38f34b19d08c4bd804c,ab19ce733bfece17da042bf89829f572,0.12,9,9,0
2020-12-13,2d79c93c0971e38f34b19d08c4bd804c,c79260e666ecfe1834f6bfb8841b9b17,1208.27,47050,55259,289
2020-12-13,2d79c93c0971e38f34b19d08c4bd804c,05a862693b9d2fb5d858adddbef3db97,1903.12,47410,55812,272
2020-12-13,2d79c93c0971e38f34b19d08c4bd804c,d13b1277023446c359271c08377fc07c,2031.23,61806,71302,608
2020-12-13,2d79c93c0971e38f34b19d08c4bd804c,004a6c1bc85beb5eb05f774fa2cb80c2,584.67,19731,21947,101
2020-12-13,2d79c93c0971e38f34b19d08c4bd804c,71d6068bcf43ad340531c0356b5a6fab,1401.61,24614,28171,400
2020-12-13,2d79c93c0971e38f34b19d08c4bd804c,0b26032bb93c6e3c3ca4a82f82ba99c4,1063.94,33086,42089,846
2020-12-13,2d79c93c0971e38f34b19d08c4bd804c,9019b97b05dc9b95cb37b73b289a899a,1100.43,39140,44669,201
2020-12-13,1f0434f8699070dfc7887009731e0faa,b1091159a4db1b4b5792f5cfca8073a3,265.09,7915,9446,146
2020-12-13,1f0434f8699070dfc7887009731e0faa,80899bf293e62c938ebb526f751a9582,132.34,3402,4226,36
2020-12-13,16ea25f8c0c144495e236fe6444a9409,73bc15cbd56521b93d3c895c4c7edb38,351.61,24280,29726,561
2020-12-13,16ea25f8c0c144495e236fe6444a9409,02b1dedeacee5d1263fc307d7f88e18f,1093.85,168067,178781,1493
2020-12-13,16ea25f8c0c144495e236fe6444a9409,140836e755d20822556f255c8932cec4,700.95,53642,59405,1273
2020-12-13,16ea25f8c0c144495e236fe6444a9409,e6e1c3de86253451439dcba84112a0d9,1129.08,401037,417888,557
2020-12-13,16ea25f8c0c144495e236fe6444a9409,,,,,
2020-12-13,16ea25f8c0c144495e236fe6444a9409,aafc45996fc4375c08a779843866f6da,1156.28,26611,29263,201
2020-12-13,0af6b040e30196e535ada8c2be23f78e,318fa7fe7b9cd36b2f821bfbf444aa37,2015.5,97791,114108,445
2020-12-13,0af6b040e30196e535ada8c2be23f78e,078a87c5c4da7fa244f2e4b1e8580d01,60.46,248,496,7
2020-12-13,0af6b040e30196e535ada8c2be23f78e,3d4dc4b661c5a4069f0efa3515dd1ff3,1163.12,51276,76155,308
2020-12-13,0af6b040e30196e535ada8c2be23f78e,4d093ce7b22f3c2fd4cba6c8cee316cc,978.93,28415,35536,121
2020-12-13,04b40576ae916f6c7d694801166999aa,1841b5f4c61ad788188529df4f9528bb,471.17,48855,67157,481
2020-12-14,ffb7e75a73d4524c69f8d04e064e4e27,09499ec0a8d8c3d25583d1004dc6c0df,96.21,2985,5108,14
2020-12-14,fc3019cdbf6bfc977081a5e29f69fcf4,20b0c4c2bff26f162f0e015e5bec045d,777.08,67774,81645,374
2020-12-14,f19a63e00478b4a08165b0f49fb8a0e8,e5aa15237b823249825662285fccbecf,2806.47,307203,326938,4535
2020-12-14,effdb49b77a5223b06a7bacbfa917233,1cf4d30725368f220a91f62ebf351fa6,249.61,2390,4221,10
2020-12-14,effdb49b77a5223b06a7bacbfa917233,51b0c958f5e67e7762f435f2318b21cd,1263.9,71407,97328,316
2020-12-14,eec982671b5814ab5298bcf341e62dbb,659045fbaedd416a1aa9583a1d1c0c24,115.58,9560,10752,116
2020-12-14,ebee34d5d2f51e24362ed55e0d624fea,b9634880f14fb7bd615f03ab018dd131,10942.6,2051406,3107222,5416
2020-12-14,e93303b8544e29849a7a39d4719e5971,a8ba6c9bdd95c9a96ee3b83e0a26f5c3,1892.42,256611,292009,2056
2020-12-14,e93303b8544e29849a7a39d4719e5971,9a2547381d4d01be51cad7431a6e0647,1850.88,197792,224380,2069
2020-12-14,e07d4f3b9e785bbabbb96bc808051c0c,e9f20e157b06d43326933f0292cb71e5,5439.57,1171231,1253928,3696
2020-12-14,e07d4f3b9e785bbabbb96bc808051c0c,2c78c7ee3d01471b241803c06af5e400,162.98,23808,24023,91
2020-12-14,dd6b8d186fbd61fd7ec56cf3941d1287,bced447bbdf2af4f0d86b611ef93fe35,1955.97,105383,151923,1044
2020-12-14,dd6b8d186fbd61fd7ec56cf3941d1287,0ebe1ed222cb646c4f82f22249183a98,1941.43,206746,315679,1778
2020-12-14,dc01e41f4fba77f35293d754f21396fc,c246076ba086ab6839e3bb1fbc25229e,3984.62,171407,229042,8831
2020-12-14,bf7bcea42063d4bb4a2525c12d5b3bba,0d6d579ea60e1bbe04a9416b9dd0a760,309.17,2499,5375,276
2020-12-14,bf7bcea42063d4bb4a2525c12d5b3bba,877a348314eb5c648e3a6f1daa528794,2167.43,214960,249081,5072
2020-12-14,b592e66f4b28a7edf0ca50da293a13f1,09c2841308096d143e8019ed5d629428,1291.22,62333,78385,578
2020-12-14,b592e66f4b28a7edf0ca50da293a13f1,d2eb0b26d09ff4547353a10090521d36,291.8,10142,16520,70
2020-12-14,b0195a96945462180bd3bbcb9e7ffc1d,905810e86e2325533cf309f6c5393726,6863.71,461378,555941,2686
2020-12-14,b0195a96945462180bd3bbcb9e7ffc1d,fb1f8073cb762ef7663f0730e7674aac,930.52,14402,29633,245
2020-12-14,a72022f6e8ea4a2363e5d75b88f086f0,9a8d8beebec32432b4d2cfd3ab868db1,791.54,16000,21552,305
2020-12-14,a1a64cb86b42bb1f58fc25d61b9c81b4,e9dd6a8530c4ca37a500f581c278da2a,5229.4,1307962,1473710,5286
2020-12-14,9ff14a3f6e63aa71b50973eaca69647d,72a13cc88217b82866227086bfe1950b,168.97,148535,151258,189
2020-12-14,9ff14a3f6e63aa71b50973eaca69647d,705a6075c6e22b1ee4c68da818daa231,431.5,42972,44463,2545
2020-12-14,9f5201cfc23aee4fb76dd5744e9d6c60,491ff2f8a90a1ef51413e7ee80780695,7081.69,599859,721839,9349
2020-12-14,9b0340fb7e70682300a34d7b18b98297,8ff0ecb5c1994160ccddb7223c7f31b8,1076.26,124109,138108,977
2020-12-14,94ecb21e5ebeb0c3dc93d38061375366,8c691be95ade519e2bcb296dc935e248,5094.36,457678,679212,4361
2020-12-14,8ed66c6bec9928dd9467d5abd1455393,,,,,
2020-12-14,7c7f7d568e4e262b1e09ee1431032e0b,335e7bb2100b82e9e69598b306fac7ea,1070.43,57869,59831,462
2020-12-14,7c7f7d568e4e262b1e09ee1431032e0b,c1098d23e8e0209ac5d6b184524f0008,1025.92,70833,82333,609
2020-12-14,7c7f7d568e4e262b1e09ee1431032e0b,5ce9ba4113822b5ed0caa6b069edd12b,460.11,166856,167118,192
2020-12-14,7c370ec7787ec771b34c3c989703eea0,457808846519f5bb239ef0647ac90873,17559.32,2636250,3437775,12744
2020-12-14,7c370ec7787ec771b34c3c989703eea0,a941d08287802e216043de7c3a251ac0,2597.32,407040,497765,2667
2020-12-14,734f7dc8d90b933d2226947a4d2d4b03,11a6934cf87e1d8dc3215429a6fb1b4d,599.26,11258,18211,192
2020-12-14,734f7dc8d90b933d2226947a4d2d4b03,cdcfb3e87f9fc6c09a92926aa1169872,176.72,18179,18856,225
2020-12-14,734f7dc8d90b933d2226947a4d2d4b03,2be52cb1fd79d0ebd6404fab257c5686,30.64,476,788,9
2020-12-14,63ba432c92f2d30f3dbe4c1abbd33daa,a158544f70a3e314d87018aac4592674,1270.02,42648,51620,909
2020-12-14,63ba432c92f2d30f3dbe4c1abbd33daa,c316ec10b2c496952dab64a240be3d46,279.97,4733,6241,21
2020-12-14,60aad8f459fccbf5d3b4c36e37be8e1b,76154be2e51b3609bbf2d7d636097499,290.41,31560,45765,295
2020-12-14,5faa6adbf5e0d5cc4a68825ceda4ef9b,836afbf30bfea433ce3f1b3b182a1fb5,847.64,74765,112744,818
2020-12-14,5faa6adbf5e0d5cc4a68825ceda4ef9b,8898872a916aeb21ec1bbd82dff546a7,290.74,5471,5942,41
2020-12-14,5faa6adbf5e0d5cc4a68825ceda4ef9b,3e7d7743b54396119e19c541fa1ada83,181.21,4037,7818,57
2020-12-14,5faa6adbf5e0d5cc4a68825ceda4ef9b,d09d0e0ee527ea33cac76d08ef7173fe,918.85,118603,155744,1075
2020-12-14,5faa6adbf5e0d5cc4a68825ceda4ef9b,a148579cc6b5bf2cccd124ade328fda0,1862.64,25686,40349,309
2020-12-14,5faa6adbf5e0d5cc4a68825ceda4ef9b,541ca0670df0bd0631cd94772dc9e065,324.11,11819,13592,117
2020-12-14,5faa6adbf5e0d5cc4a68825ceda4ef9b,a366597c6c06605785b0235b37c997a8,2119.02,192784,207399,1264
2020-12-14,5c5daebd8e7db59fcd2c7973302c4228,ae7331b3f80fe230f4a5715a7c3808b5,254.27,17015,23507,153
2020-12-14,5c5daebd8e7db59fcd2c7973302c4228,042cb4625e93234bab0efd06802d2f2e,114.62,10682,13449,99
2020-12-14,5a5d08ab120fff08ee41045f93f4c0f5,3e167af097d4a33bb032bfe16de869c4,332.45,20952,25505,907
2020-12-14,5a5d08ab120fff08ee41045f93f4c0f5,5e5d9fb48e391f62a5e71a6000e8fe48,47.91,2116,2632,95
2020-12-14,5a5d08ab120fff08ee41045f93f4c0f5,ed8c5a79b6cd4ccf235f4673b2164fde,697.01,99937,112619,2694
2020-12-14,5a5d08ab120fff08ee41045f93f4c0f5,6a490f0620d57527948b9382b69e4d9a,242.55,34133,36846,1215
2020-12-14,5a5d08ab120fff08ee41045f93f4c0f5,,,,,
2020-12-14,5a5d08ab120fff08ee41045f93f4c0f5,2090c17e7f2d2481d96dded22b694fb1,60.25,3362,4143,143
2020-12-14,5a5d08ab120fff08ee41045f93f4c0f5,2fe8e30f9b87312be439a3f7dcb6b1d2,62.47,3015,3685,140
2020-12-14,490a708edb0e63f10ff4ff31e83b3b00,,,,,
2020-12-14,490a708edb0e63f10ff4ff31e83b3b00,0f4c3caaf60827cd69b6412a7f7446e5,449.49,23078,27849,98
2020-12-14,48f764fcc65b53b41df0bcfa1aec8e07,a1bdc69d19a2c1f5746f973a64db4a22,1929.37,131694,150027,527
2020-12-14,48f764fcc65b53b41df0bcfa1aec8e07,e9ab8f3d7d313d3930d96e52fa1b2337,3963.41,291022,322987,1518
2020-12-14,43ec05f2e9b02b9d422063d9cbf0d207,0bb209700c158fb6187fd27eb44e63eb,841.05,13166,13487,186
2020-12-14,42406cd0b7c63018249b905611a3c35c,fb788bb26a0a647e4ddd2cd86da4d2ba,1367.7,58018,71737,618
2020-12-14,37dbb6fa4dd2d857e2e32da8de2adc7d,a5db61045d5f088a50831737a0005681,260.31,13942,20893,142
2020-12-14,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,4b86a1de11b6a70901559308e27176e6,1146.55,41694,46313,780
2020-12-14,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,06fab48b135e5edf437f725e6af11452,1080.93,43256,44919,592
2020-12-14,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,d89927f8027c701186650fe245595f77,812.91,30223,33492,472
2020-12-14,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,a30026df25175b832b97d306ad834302,1649.93,56242,60880,1088
2020-12-14,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,8e8bd9d3abc81e2fab941e814c69a62a,1689.33,45777,53899,763
2020-12-14,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,3d698a2cb96aef9f1a9695113dafdcae,1071.56,40514,43642,607
2020-12-14,35ecc3eea8a0ea4e6d0543e1cb4cd2f2,183b64363e0536d19439e3c6adebc5a2,1632.55,45017,48802,1054
2020-12-14,2d79c93c0971e38f34b19d08c4bd804c,05a862693b9d2fb5d858adddbef3db97,1797.71,60529,66334,235
2020-12-14,2d79c93c0971e38f34b19d08c4bd804c,c79260e666ecfe1834f6bfb8841b9b17,1184.86,42769,48510,167
